instance_id,label,family
2849,benign,B_0
2850,benign,B_0
2851,malicious,M_0
2852,benign,B_0
2853,benign,B_0
2854,benign,B_0
2855,benign,B_0
2856,benign,B_0
2857,benign,B_0
2858,malicious,M_0
2859,benign,B_0
2860,benign,B_0
2861,benign,B_0
2862,benign,B_1
2863,benign,B_0
2864,benign,B_0
2865,malicious,M_0
2866,malicious,M_0
2867,malicious,M_0
2868,benign,B_0
2869,benign,B_0
2870,benign,B_0
2871,benign,B_0
2872,benign,B_0
2873,benign,B_0
2874,benign,B_0
2875,benign,B_0
2876,benign,B_0
2877,benign,B_0
2878,malicious,M_0
2879,benign,B_0
2880,benign,B_0
2881,benign,B_0
2882,benign,B_0
2883,malicious,M_0
2884,benign,B_0
2885,malicious,M_2
2886,malicious,M_1
2887,benign,B_0
2888,malicious,M_1
2889,benign,B_0
2890,benign,B_0
2891,benign,B_1
2892,malicious,M_0
